0,2019/02/16 10:18:00,3637.97000000,3639.78000000,3637.97000000,3638.80000000,14.67940900,2019/02/16 10:18:59,53422.63821034,133,6.24834500,22740.23474382
0,2019/02/16 10:18:00,3637.97000000,3639.78000000,3637.97000000,3638.80000000,14.67940900,2019/02/16 10:18:59,53422.63821034,133,6.24834500,22740.23474382
0,2019/02/16 10:19:00,3638.80000000,3640.00000000,3636.95000000,3639.93000000,47.88470900,2019/02/16 10:19:59,174253.58977366,135,26.52344700,96542.67052917
0,2019/02/16 10:19:00,3638.80000000,3640.00000000,3636.95000000,3639.93000000,47.88470900,2019/02/16 10:19:59,174253.58977366,135,26.52344700,96542.67052917
0,2019/02/16 10:20:00,3639.67000000,3640.00000000,3638.90000000,3640.00000000,46.86742500,2019/02/16 10:20:59,170589.60643135,150,32.08420200,116785.75762426
0,2019/02/16 10:20:00,3639.67000000,3640.00000000,3638.90000000,3640.00000000,46.86742500,2019/02/16 10:20:59,170589.60643135,150,32.08420200,116785.75762426
0,2019/02/16 10:21:00,3639.72000000,3640.00000000,3638.92000000,3639.95000000,24.29495400,2019/02/16 10:21:59,88422.99675924,71,13.57549900,49412.97742719
0,2019/02/16 10:21:00,3639.72000000,3640.00000000,3638.92000000,3639.95000000,24.29495400,2019/02/16 10:21:59,88422.99675924,71,13.57549900,49412.97742719
0,2019/02/16 10:22:00,3639.68000000,3640.00000000,3638.90000000,3639.93000000,12.01727100,2019/02/16 10:22:59,43740.48205279,134,8.75260700,31857.86624536
0,2019/02/16 10:22:00,3639.68000000,3640.00000000,3638.90000000,3639.93000000,12.01727100,2019/02/16 10:22:59,43740.48205279,134,8.75260700,31857.86624536
0,2019/02/16 10:23:00,3638.92000000,3639.94000000,3638.37000000,3639.46000000,14.15008700,2019/02/16 10:23:59,51498.93536566,113,8.36342000,30439.10267728
0,2019/02/16 10:23:00,3638.92000000,3639.94000000,3638.37000000,3639.46000000,14.15008700,2019/02/16 10:23:59,51498.93536566,113,8.36342000,30439.10267728
0,2019/02/16 10:24:00,3639.00000000,3639.94000000,3639.00000000,3639.60000000,12.76593200,2019/02/16 10:24:59,46459.82246978,87,8.18621900,29793.41154520
0,2019/02/16 10:24:00,3639.00000000,3639.94000000,3639.00000000,3639.60000000,12.76593200,2019/02/16 10:24:59,46459.82246978,87,8.18621900,29793.41154520
0,2019/02/16 10:25:00,3639.62000000,3639.80000000,3635.52000000,3637.32000000,17.51340900,2019/02/16 10:25:59,63704.49525820,159,5.55214000,20195.56200511
